"Lake","Month","Date_Sam","Genus","RelAbund"
"Teatown Lake","June","6-08_TTL","Cypria",0
"Teatown Lake","June","6-08_TTL","Cypridopsis",0.00184045186266421
"Teatown Lake","June","6-08_TTL","Daphnia",0
"Teatown Lake","June","6-08_TTL","Darwinula",0
"Teatown Lake","June","6-08_TTL","Dero",0
"Teatown Lake","June","6-08_TTL","Diaphanosoma",0
"Teatown Lake","June","6-08_TTL","Eucyclops",0.0779336168052294
"Teatown Lake","June","6-08_TTL","Eudiaptomus",0
"Teatown Lake","June","6-08_TTL","Eumonhystera",0
"Teatown Lake","June","6-08_TTL","Ferrissia",0
"Teatown Lake","June","6-08_TTL","Folsomia",0
"Teatown Lake","June","6-08_TTL","Gallus",0
"Teatown Lake","June","6-08_TTL","Gyratrix",0.0105773095555415
"Teatown Lake","June","6-08_TTL","Halichaetonotus",0
"Teatown Lake","June","6-08_TTL","Heterolepidoderma",0
"Teatown Lake","June","6-08_TTL","Horreolanus",0.000359628524888409
"Teatown Lake","June","6-08_TTL","Hydra",0
"Teatown Lake","June","6-08_TTL","Ichthydium",0
"Teatown Lake","June","6-08_TTL","Isotoma",0
"Teatown Lake","June","6-08_TTL","Isotomurus",0
"Teatown Lake","June","6-08_TTL","Laimydorus",0
"Teatown Lake","June","6-08_TTL","Lepidodermella",0.0520403630132639
"Teatown Lake","June","6-08_TTL","Macquaria",0
"Teatown Lake","June","6-08_TTL","Macrocyclops",0
"Teatown Lake","June","6-08_TTL","Mesocyclops",0.000676947811554653
"Teatown Lake","June","6-08_TTL","Microstomum",0
"Teatown Lake","June","6-08_TTL","Monopisthocotylea",0
"Teatown Lake","June","6-08_TTL","Nais",0
"Teatown Lake","June","6-08_TTL","Oripoda",0
"Teatown Lake","June","6-08_TTL","Pectinatella",0
"Teatown Lake","June","6-08_TTL","Physella",0
"Teatown Lake","June","6-08_TTL","Planorbarius",0
"Teatown Lake","June","6-08_TTL","Plumatella",0
"Teatown Lake","June","6-08_TTL","Pristina",0.000698102430665736
"Teatown Lake","June","6-08_TTL","Rhabdolaimus",0
"Teatown Lake","June","6-08_TTL","Scapholeberis",0.000951957859998731
"Teatown Lake","June","6-08_TTL","Simocephalus",0
"Teatown Lake","June","6-08_TTL","Sinella",0
"Teatown Lake","June","6-08_TTL","Skistodiaptomus",0
"Teatown Lake","June","6-08_TTL","Spinileberis",0
"Teatown Lake","June","6-08_TTL","Spongilla",0
"Teatown Lake","June","6-08_TTL","Stenostomum",0
"Teatown Lake","June","6-08_TTL","Sympetrum",0
"Teatown Lake","June","6-08_TTL","Tobrilus",0
"Teatown Lake","June","6-08_TTL","Tropocyclops",0.0157813458568678
"Teatown Lake","June","6-08_TTL","Tylocephalus",0
"Teatown Lake","June","6-08_TTL","Vestalenula",0
"Teatown Lake","June","6-08_TTL","Wilsonema",0
"Teatown Lake","June","6-16_TTL","Aaroniella",0
"Teatown Lake","June","6-16_TTL","Acanthocyclops",0.203520352035204
"Teatown Lake","June","6-16_TTL","Acroperus",0
"Teatown Lake","June","6-16_TTL","Alonopsis",0
"Teatown Lake","June","6-16_TTL","Anopheles",0
"Teatown Lake","June","6-16_TTL","Bosmina",0.237623762376238
"Teatown Lake","June","6-16_TTL","Castrada",0
"Teatown Lake","June","6-16_TTL","Castrella",0
"Teatown Lake","June","6-16_TTL","Chaetogaster",0
"Teatown Lake","June","6-16_TTL","Chaetonotus",0.19031903190319
"Teatown Lake","June","6-16_TTL","Chironomus",0
"Teatown Lake","June","6-16_TTL","Chrysemys",0
"Teatown Lake","June","6-16_TTL","Chydorus",0
"Teatown Lake","June","6-16_TTL","Corethrella",0
"Teatown Lake","June","6-16_TTL","Cypria",0
"Teatown Lake","June","6-16_TTL","Cypridopsis",0.033003300330033
"Teatown Lake","June","6-16_TTL","Daphnia",0
"Teatown Lake","June","6-16_TTL","Darwinula",0
"Teatown Lake","June","6-16_TTL","Dero",0
"Teatown Lake","June","6-16_TTL","Diaphanosoma",0
"Teatown Lake","June","6-16_TTL","Eucyclops",0.125412541254125
"Teatown Lake","June","6-16_TTL","Eudiaptomus",0
"Teatown Lake","June","6-16_TTL","Eumonhystera",0
"Teatown Lake","June","6-16_TTL","Ferrissia",0
"Teatown Lake","June","6-16_TTL","Folsomia",0
"Teatown Lake","June","6-16_TTL","Gallus",0
"Teatown Lake","June","6-16_TTL","Gyratrix",0
"Teatown Lake","June","6-16_TTL","Halichaetonotus",0
"Teatown Lake","June","6-16_TTL","Heterolepidoderma",0
"Teatown Lake","June","6-16_TTL","Horreolanus",0
"Teatown Lake","June","6-16_TTL","Hydra",0
"Teatown Lake","June","6-16_TTL","Ichthydium",0
"Teatown Lake","June","6-16_TTL","Isotoma",0
"Teatown Lake","June","6-16_TTL","Isotomurus",0
"Teatown Lake","June","6-16_TTL","Laimydorus",0
"Teatown Lake","June","6-16_TTL","Lepidodermella",0.101210121012101
"Teatown Lake","June","6-16_TTL","Macquaria",0
"Teatown Lake","June","6-16_TTL","Macrocyclops",0
"Teatown Lake","June","6-16_TTL","Mesocyclops",0
"Teatown Lake","June","6-16_TTL","Microstomum",0
"Teatown Lake","June","6-16_TTL","Monopisthocotylea",0
"Teatown Lake","June","6-16_TTL","Nais",0
"Teatown Lake","June","6-16_TTL","Oripoda",0
"Teatown Lake","June","6-16_TTL","Pectinatella",0
"Teatown Lake","June","6-16_TTL","Physella",0
"Teatown Lake","June","6-16_TTL","Planorbarius",0
"Teatown Lake","June","6-16_TTL","Plumatella",0
"Teatown Lake","June","6-16_TTL","Pristina",0
"Teatown Lake","June","6-16_TTL","Rhabdolaimus",0
"Teatown Lake","June","6-16_TTL","Scapholeberis",0
"Teatown Lake","June","6-16_TTL","Simocephalus",0
"Teatown Lake","June","6-16_TTL","Sinella",0
"Teatown Lake","June","6-16_TTL","Skistodiaptomus",0
"Teatown Lake","June","6-16_TTL","Spinileberis",0
"Teatown Lake","June","6-16_TTL","Spongilla",0
"Teatown Lake","June","6-16_TTL","Stenostomum",0
"Teatown Lake","June","6-16_TTL","Sympetrum",0
"Teatown Lake","June","6-16_TTL","Tobrilus",0
"Teatown Lake","June","6-16_TTL","Tropocyclops",0.108910891089109
"Teatown Lake","June","6-16_TTL","Tylocephalus",0
"Teatown Lake","June","6-16_TTL","Vestalenula",0
"Teatown Lake","June","6-16_TTL","Wilsonema",0
"Teatown Lake","June","6-19_TTL","Aaroniella",0
"Teatown Lake","June","6-19_TTL","Acanthocyclops",0
"Teatown Lake","June","6-19_TTL","Acroperus",0
"Teatown Lake","June","6-19_TTL","Alonopsis",0
"Teatown Lake","June","6-19_TTL","Anopheles",0
"Teatown Lake","June","6-19_TTL","Bosmina",0.0623165500112892
"Teatown Lake","June","6-19_TTL","Castrada",0
"Teatown Lake","June","6-19_TTL","Castrella",0
"Teatown Lake","June","6-19_TTL","Chaetogaster",0
"Teatown Lake","June","6-19_TTL","Chaetonotus",0.00248363061639196
"Teatown Lake","June","6-19_TTL","Chironomus",0
"Teatown Lake","June","6-19_TTL","Chrysemys",0
"Teatown Lake","June","6-19_TTL","Chydorus",0.00112892300745089
"Teatown Lake","June","6-19_TTL","Corethrella",0
"Teatown Lake","June","6-19_TTL","Cypria",0
"Teatown Lake","June","6-19_TTL","Cypridopsis",0.0137728606909009
"Teatown Lake","June","6-19_TTL","Daphnia",0.00112892300745089
"Teatown Lake","June","6-19_TTL","Darwinula",0
"Teatown Lake","June","6-19_TTL","Dero",0
"Teatown Lake","June","6-19_TTL","Diaphanosoma",0
"Teatown Lake","June","6-19_TTL","Eucyclops",0
"Teatown Lake","June","6-19_TTL","Eudiaptomus",0.808986227139309
"Teatown Lake","June","6-19_TTL","Eumonhystera",0
"Teatown Lake","June","6-19_TTL","Ferrissia",0
"Teatown Lake","June","6-19_TTL","Folsomia",0
"Teatown Lake","June","6-19_TTL","Gallus",0
"Teatown Lake","June","6-19_TTL","Gyratrix",0
"Teatown Lake","June","6-19_TTL","Halichaetonotus",0
"Teatown Lake","June","6-19_TTL","Heterolepidoderma",0
"Teatown Lake","June","6-19_TTL","Horreolanus",0
"Teatown Lake","June","6-19_TTL","Hydra",0
"Teatown Lake","June","6-19_TTL","Ichthydium",0
"Teatown Lake","June","6-19_TTL","Isotoma",0
"Teatown Lake","June","6-19_TTL","Isotomurus",0
"Teatown Lake","June","6-19_TTL","Laimydorus",0
"Teatown Lake","June","6-19_TTL","Lepidodermella",0.00880559945811696
"Teatown Lake","June","6-19_TTL","Macquaria",0
"Teatown Lake","June","6-19_TTL","Macrocyclops",0
"Teatown Lake","June","6-19_TTL","Mesocyclops",0
"Teatown Lake","June","6-19_TTL","Microstomum",0
"Teatown Lake","June","6-19_TTL","Monopisthocotylea",0
"Teatown Lake","June","6-19_TTL","Nais",0
"Teatown Lake","June","6-19_TTL","Oripoda",0
"Teatown Lake","June","6-19_TTL","Pectinatella",0
"Teatown Lake","June","6-19_TTL","Physella",0
"Teatown Lake","June","6-19_TTL","Planorbarius",0
"Teatown Lake","June","6-19_TTL","Plumatella",0
"Teatown Lake","June","6-19_TTL","Pristina",0
"Teatown Lake","June","6-19_TTL","Rhabdolaimus",0
"Teatown Lake","June","6-19_TTL","Scapholeberis",0
"Teatown Lake","June","6-19_TTL","Simocephalus",0
"Teatown Lake","June","6-19_TTL","Sinella",0
"Teatown Lake","June","6-19_TTL","Skistodiaptomus",0.0907654097990517
"Teatown Lake","June","6-19_TTL","Spinileberis",0
"Teatown Lake","June","6-19_TTL","Spongilla",0
"Teatown Lake","June","6-19_TTL","Stenostomum",0
"Teatown Lake","June","6-19_TTL","Sympetrum",0
"Teatown Lake","June","6-19_TTL","Tobrilus",0
"Teatown Lake","June","6-19_TTL","Tropocyclops",0.0106118762700384
"Teatown Lake","June","6-19_TTL","Tylocephalus",0
"Teatown Lake","June","6-19_TTL","Vestalenula",0
"Teatown Lake","June","6-19_TTL","Wilsonema",0
"Teatown Lake","September","9-01_TTL","Aaroniella",0
"Teatown Lake","September","9-01_TTL","Acanthocyclops",0.0517448856799037
"Teatown Lake","September","9-01_TTL","Acroperus",0
"Teatown Lake","September","9-01_TTL","Alonopsis",0
"Teatown Lake","September","9-01_TTL","Anopheles",0
"Teatown Lake","September","9-01_TTL","Bosmina",0
"Teatown Lake","September","9-01_TTL","Castrada",0
"Teatown Lake","September","9-01_TTL","Castrella",0
"Teatown Lake","September","9-01_TTL","Chaetogaster",0
"Teatown Lake","September","9-01_TTL","Chaetonotus",0
"Teatown Lake","September","9-01_TTL","Chironomus",0
"Teatown Lake","September","9-01_TTL","Chrysemys",0
"Teatown Lake","September","9-01_TTL","Chydorus",0
"Teatown Lake","September","9-01_TTL","Corethrella",0
"Teatown Lake","September","9-01_TTL","Cypria",0
"Teatown Lake","September","9-01_TTL","Cypridopsis",0.0144404332129964
"Teatown Lake","September","9-01_TTL","Daphnia",0
"Teatown Lake","September","9-01_TTL","Darwinula",0
"Teatown Lake","September","9-01_TTL","Dero",0
"Teatown Lake","September","9-01_TTL","Diaphanosoma",0
"Teatown Lake","September","9-01_TTL","Eucyclops",0.163658243080626
"Teatown Lake","September","9-01_TTL","Eudiaptomus",0.76173285198556
"Teatown Lake","September","9-01_TTL","Eumonhystera",0
"Teatown Lake","September","9-01_TTL","Ferrissia",0
"Teatown Lake","September","9-01_TTL","Folsomia",0
"Teatown Lake","September","9-01_TTL","Gallus",0
"Teatown Lake","September","9-01_TTL","Gyratrix",0
"Teatown Lake","September","9-01_TTL","Halichaetonotus",0
"Teatown Lake","September","9-01_TTL","Heterolepidoderma",0
"Teatown Lake","September","9-01_TTL","Horreolanus",0
"Teatown Lake","September","9-01_TTL","Hydra",0
"Teatown Lake","September","9-01_TTL","Ichthydium",0
"Teatown Lake","September","9-01_TTL","Isotoma",0
"Teatown Lake","September","9-01_TTL","Isotomurus",0
"Teatown Lake","September","9-01_TTL","Laimydorus",0
"Teatown Lake","September","9-01_TTL","Lepidodermella",0
"Teatown Lake","September","9-01_TTL","Macquaria",0
"Teatown Lake","September","9-01_TTL","Macrocyclops",0
"Teatown Lake","September","9-01_TTL","Mesocyclops",0
"Teatown Lake","September","9-01_TTL","Microstomum",0
"Teatown Lake","September","9-01_TTL","Monopisthocotylea",0
"Teatown Lake","September","9-01_TTL","Nais",0
"Teatown Lake","September","9-01_TTL","Oripoda",0
"Teatown Lake","September","9-01_TTL","Pectinatella",0
"Teatown Lake","September","9-01_TTL","Physella",0
"Teatown Lake","September","9-01_TTL","Planorbarius",0
"Teatown Lake","September","9-01_TTL","Plumatella",0
"Teatown Lake","September","9-01_TTL","Pristina",0
"Teatown Lake","September","9-01_TTL","Rhabdolaimus",0
"Teatown Lake","September","9-01_TTL","Scapholeberis",0
"Teatown Lake","September","9-01_TTL","Simocephalus",0
"Teatown Lake","September","9-01_TTL","Sinella",0
"Teatown Lake","September","9-01_TTL","Skistodiaptomus",0.00842358604091456
"Teatown Lake","September","9-01_TTL","Spinileberis",0
"Teatown Lake","September","9-01_TTL","Spongilla",0
"Teatown Lake","September","9-01_TTL","Stenostomum",0
"Teatown Lake","September","9-01_TTL","Sympetrum",0
"Teatown Lake","September","9-01_TTL","Tobrilus",0
"Teatown Lake","September","9-01_TTL","Tropocyclops",0
"Teatown Lake","September","9-01_TTL","Tylocephalus",0
"Teatown Lake","September","9-01_TTL","Vestalenula",0
"Teatown Lake","September","9-01_TTL","Wilsonema",0
"Teatown Lake","September","9-09_TTL","Aaroniella",0
"Teatown Lake","September","9-09_TTL","Acanthocyclops",0
"Teatown Lake","September","9-09_TTL","Acroperus",0
"Teatown Lake","September","9-09_TTL","Alonopsis",0
"Teatown Lake","September","9-09_TTL","Anopheles",0
"Teatown Lake","September","9-09_TTL","Bosmina",0.133550488599349
"Teatown Lake","September","9-09_TTL","Castrada",0
"Teatown Lake","September","9-09_TTL","Castrella",0
"Teatown Lake","September","9-09_TTL","Chaetogaster",0
"Teatown Lake","September","9-09_TTL","Chaetonotus",0
"Teatown Lake","September","9-09_TTL","Chironomus",0
"Teatown Lake","September","9-09_TTL","Chrysemys",0
"Teatown Lake","September","9-09_TTL","Chydorus",0
"Teatown Lake","September","9-09_TTL","Corethrella",0.0456026058631922
"Teatown Lake","September","9-09_TTL","Cypria",0
"Teatown Lake","September","9-09_TTL","Cypridopsis",0.0977198697068404
"Teatown Lake","September","9-09_TTL","Daphnia",0
"Teatown Lake","September","9-09_TTL","Darwinula",0
"Teatown Lake","September","9-09_TTL","Dero",0
"Teatown Lake","September","9-09_TTL","Diaphanosoma",0
"Teatown Lake","September","9-09_TTL","Eucyclops",0.185667752442997
"Teatown Lake","September","9-09_TTL","Eudiaptomus",0.527687296416938
"Teatown Lake","September","9-09_TTL","Eumonhystera",0
"Teatown Lake","September","9-09_TTL","Ferrissia",0
"Teatown Lake","September","9-09_TTL","Folsomia",0
"Teatown Lake","September","9-09_TTL","Gallus",0
"Teatown Lake","September","9-09_TTL","Gyratrix",0
"Teatown Lake","September","9-09_TTL","Halichaetonotus",0
"Teatown Lake","September","9-09_TTL","Heterolepidoderma",0
"Teatown Lake","September","9-09_TTL","Horreolanus",0
"Teatown Lake","September","9-09_TTL","Hydra",0
"Teatown Lake","September","9-09_TTL","Ichthydium",0
"Teatown Lake","September","9-09_TTL","Isotoma",0
"Teatown Lake","September","9-09_TTL","Isotomurus",0
"Teatown Lake","September","9-09_TTL","Laimydorus",0
"Teatown Lake","September","9-09_TTL","Lepidodermella",0
"Teatown Lake","September","9-09_TTL","Macquaria",0
"Teatown Lake","September","9-09_TTL","Macrocyclops",0
"Teatown Lake","September","9-09_TTL","Mesocyclops",0
"Teatown Lake","September","9-09_TTL","Microstomum",0
"Teatown Lake","September","9-09_TTL","Monopisthocotylea",0
"Teatown Lake","September","9-09_TTL","Nais",0
"Teatown Lake","September","9-09_TTL","Oripoda",0
"Teatown Lake","September","9-09_TTL","Pectinatella",0
"Teatown Lake","September","9-09_TTL","Physella",0
"Teatown Lake","September","9-09_TTL","Planorbarius",0
"Teatown Lake","September","9-09_TTL","Plumatella",0
"Teatown Lake","September","9-09_TTL","Pristina",0
"Teatown Lake","September","9-09_TTL","Rhabdolaimus",0
"Teatown Lake","September","9-09_TTL","Scapholeberis",0
"Teatown Lake","September","9-09_TTL","Simocephalus",0
"Teatown Lake","September","9-09_TTL","Sinella",0
"Teatown Lake","September","9-09_TTL","Skistodiaptomus",0.00977198697068404
"Teatown Lake","September","9-09_TTL","Spinileberis",0
"Teatown Lake","September","9-09_TTL","Spongilla",0
"Teatown Lake","September","9-09_TTL","Stenostomum",0
"Teatown Lake","September","9-09_TTL","Sympetrum",0
"Teatown Lake","September","9-09_TTL","Tobrilus",0
"Teatown Lake","September","9-09_TTL","Tropocyclops",0
"Teatown Lake","September","9-09_TTL","Tylocephalus",0
"Teatown Lake","September","9-09_TTL","Vestalenula",0
"Teatown Lake","September","9-09_TTL","Wilsonema",0
"Teatown Lake","September","9-16_TTL","Aaroniella",0
"Teatown Lake","September","9-16_TTL","Acanthocyclops",0
"Teatown Lake","September","9-16_TTL","Acroperus",0
"Teatown Lake","September","9-16_TTL","Alonopsis",0
"Teatown Lake","September","9-16_TTL","Anopheles",0
"Teatown Lake","September","9-16_TTL","Bosmina",0
"Teatown Lake","September","9-16_TTL","Castrada",0
"Teatown Lake","September","9-16_TTL","Castrella",0
"Teatown Lake","September","9-16_TTL","Chaetogaster",0
"Teatown Lake","September","9-16_TTL","Chaetonotus",0
"Teatown Lake","September","9-16_TTL","Chironomus",0
"Teatown Lake","September","9-16_TTL","Chrysemys",0
"Teatown Lake","September","9-16_TTL","Chydorus",0
"Teatown Lake","September","9-16_TTL","Corethrella",0
"Teatown Lake","September","9-16_TTL","Cypria",0
"Teatown Lake","September","9-16_TTL","Cypridopsis",0.00561097256857855
"Teatown Lake","September","9-16_TTL","Daphnia",0
"Teatown Lake","September","9-16_TTL","Darwinula",0
"Teatown Lake","September","9-16_TTL","Dero",0
"Teatown Lake","September","9-16_TTL","Diaphanosoma",0
"Teatown Lake","September","9-16_TTL","Eucyclops",0.0430174563591022
"Teatown Lake","September","9-16_TTL","Eudiaptomus",0.951371571072319
"Teatown Lake","September","9-16_TTL","Eumonhystera",0
"Teatown Lake","September","9-16_TTL","Ferrissia",0
"Teatown Lake","September","9-16_TTL","Folsomia",0
"Teatown Lake","September","9-16_TTL","Gallus",0
"Teatown Lake","September","9-16_TTL","Gyratrix",0
"Teatown Lake","September","9-16_TTL","Halichaetonotus",0
"Teatown Lake","September","9-16_TTL","Heterolepidoderma",0
"Teatown Lake","September","9-16_TTL","Horreolanus",0
"Teatown Lake","September","9-16_TTL","Hydra",0
"Teatown Lake","September","9-16_TTL","Ichthydium",0
"Teatown Lake","September","9-16_TTL","Isotoma",0
"Teatown Lake","September","9-16_TTL","Isotomurus",0
"Teatown Lake","September","9-16_TTL","Laimydorus",0
"Teatown Lake","September","9-16_TTL","Lepidodermella",0
"Teatown Lake","September","9-16_TTL","Macquaria",0
"Teatown Lake","September","9-16_TTL","Macrocyclops",0
"Teatown Lake","September","9-16_TTL","Mesocyclops",0
"Teatown Lake","September","9-16_TTL","Microstomum",0
"Teatown Lake","September","9-16_TTL","Monopisthocotylea",0
"Teatown Lake","September","9-16_TTL","Nais",0
"Teatown Lake","September","9-16_TTL","Oripoda",0
"Teatown Lake","September","9-16_TTL","Pectinatella",0
"Teatown Lake","September","9-16_TTL","Physella",0
"Teatown Lake","September","9-16_TTL","Planorbarius",0
"Teatown Lake","September","9-16_TTL","Plumatella",0
"Teatown Lake","September","9-16_TTL","Pristina",0
"Teatown Lake","September","9-16_TTL","Rhabdolaimus",0
"Teatown Lake","September","9-16_TTL","Scapholeberis",0
"Teatown Lake","September","9-16_TTL","Simocephalus",0
"Teatown Lake","September","9-16_TTL","Sinella",0
"Teatown Lake","September","9-16_TTL","Skistodiaptomus",0
"Teatown Lake","September","9-16_TTL","Spinileberis",0
"Teatown Lake","September","9-16_TTL","Spongilla",0
"Teatown Lake","September","9-16_TTL","Stenostomum",0
"Teatown Lake","September","9-16_TTL","Sympetrum",0
"Teatown Lake","September","9-16_TTL","Tobrilus",0
"Teatown Lake","September","9-16_TTL","Tropocyclops",0
"Teatown Lake","September","9-16_TTL","Tylocephalus",0
"Teatown Lake","September","9-16_TTL","Vestalenula",0
"Teatown Lake","September","9-16_TTL","Wilsonema",0
